plate,status,title,pageid,source_page,download_url,original_url,original_sha1,download_sha256,normalized_sha256,license,license_url,artist,credit,source_local,width,height
116,downloaded public-domain source; crop unreviewed,File:116 Ferruginous Thrush.jpg,8761064,https://commons.wikimedia.org/wiki/File:116_Ferruginous_Thrush.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a2/116_Ferruginous_Thrush.jpg/1920px-116_Ferruginous_Thrush.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://upload.wikimedia.org/wikipedia/commons/a/a2/116_Ferruginous_Thrush.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,7921128259bbb2b5b66d3876c11eed3d83839ada,977a838a2241bd38ad0dfa9dcc35f437c25054e8b6c5791529bc98663ca5bf17,44427b92e9c42697d4de27d87510b508c0f191faf88ffb72faa8349f7945efec,Public domain,,John James Audubon,University of Pittsburgh,sources/116.png,1252,1800
117,downloaded public-domain source; crop unreviewed,File:117 Mississippi Kite.jpg,8751032,https://commons.wikimedia.org/wiki/File:117_Mississippi_Kite.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/3/34/117_Mississippi_Kite.jpg/1920px-117_Mississippi_Kite.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://upload.wikimedia.org/wikipedia/commons/3/34/117_Mississippi_Kite.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,e56315b013d26fc4d7d80ed45ea8a10078a830ba,7d42a1d438dbe05fd275dcce63090d2d0c5b6f3910d95919ae930f96fb1ffd3f,a279899a5ea8cb3bcb91f3d2b7359d5ef0304ae0c80749053e6250b9faac7993,Public domain,,John James Audubon,University of Pittsburgh,sources/117.png,1255,1800
119,downloaded public-domain source; crop unreviewed,File:119 Yellow-throated Vireo.jpg,8751045,https://commons.wikimedia.org/wiki/File:119_Yellow-throated_Vireo.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/2/28/119_Yellow-throated_Vireo.jpg/1920px-119_Yellow-throated_Vireo.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://upload.wikimedia.org/wikipedia/commons/2/28/119_Yellow-throated_Vireo.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,ffd997e36b5073f7d1d268fa205292591cb9fb02,af39444f61e446af261a510c5f8b518a45295e8b4d0882137c3ea5f2fd8926d5,709189ea43a500c36616bcd4a1f42897d7404569e69fb6806c0cf0637a455041,Public domain,,John James Audubon,University of Pittsburgh,sources/119.png,1249,1800
120,downloaded public-domain source; crop unreviewed,File:120 Pewit Flycatcher.jpg,8751062,https://commons.wikimedia.org/wiki/File:120_Pewit_Flycatcher.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8c/120_Pewit_Flycatcher.jpg/1920px-120_Pewit_Flycatcher.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://upload.wikimedia.org/wikipedia/commons/8/8c/120_Pewit_Flycatcher.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,b1ca39caa2f5bf4e18ea3c55d242b45986b84c9a,eb01f06a37e814f2d7eb9ca0f224378fcb734f634c31d82d507dd1a6eede3ef7,165c9f5125fc2e6fe514bdbbefbe4f286ed0018d8886f30ad14366fb2291e128,Public domain,,John James Audubon,University of Pittsburgh,sources/120.png,1257,1800
122,downloaded public-domain source; crop unreviewed,File:122 Blue Grosbeak.jpg,8751071,https://commons.wikimedia.org/wiki/File:122_Blue_Grosbeak.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/1/11/122_Blue_Grosbeak.jpg/1920px-122_Blue_Grosbeak.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://upload.wikimedia.org/wikipedia/commons/1/11/122_Blue_Grosbeak.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,1abed695c0a4c21a526c31254813cbabd5040555,17df8e440f6ce826fec2c076274afef674d9aef3eef36b266e7da7beffa44b64,cabf6a00c625ebf23d0acf0a102f3da9092e34b77d718ada296f4d5d15645e65,Public domain,,John James Audubon,University of Pittsburgh,sources/122.png,1254,1800
125,downloaded public-domain source; crop unreviewed,File:125 Brown-headed Nuthatch.jpg,8751105,https://commons.wikimedia.org/wiki/File:125_Brown-headed_Nuthatch.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f3/125_Brown-headed_Nuthatch.jpg/1920px-125_Brown-headed_Nuthatch.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://upload.wikimedia.org/wikipedia/commons/f/f3/125_Brown-headed_Nuthatch.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,f256f76791be93735c6a44102fbc49b07d6cab01,c24b1e8b49081ff68bc4f750cbedb36bebac3c897bfccd80f0de7b4114e73363,a719dfcfab1d96db17af96fb6984cba0d13b47470e0a49c8698e0ec9d04ef42e,Public domain,,John James Audubon,University of Pittsburgh,sources/125.png,1259,1800
127,downloaded public-domain source; crop unreviewed,File:127 Rose-breasted Grosbeak.jpg,8751147,https://commons.wikimedia.org/wiki/File:127_Rose-breasted_Grosbeak.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/b/be/127_Rose-breasted_Grosbeak.jpg/1920px-127_Rose-breasted_Grosbeak.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://upload.wikimedia.org/wikipedia/commons/b/be/127_Rose-breasted_Grosbeak.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,5e7f3a2709cc62748c497ca95a6e1ea404d4f131,6be3a8b41c7edd150104686783764099f4fc306ec8831ed4f4bd57b11ad1f60b,973b56e0a198c9b8000ebaa4bd3e116bd7cddcaed80ffa35ddbd5c67a3651a0f,Public domain,,John James Audubon,University of Pittsburgh,sources/127.png,1255,1800
128,downloaded public-domain source; crop unreviewed,File:128 Cat Bird.jpg,8751159,https://commons.wikimedia.org/wiki/File:128_Cat_Bird.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8a/128_Cat_Bird.jpg/1920px-128_Cat_Bird.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://upload.wikimedia.org/wikipedia/commons/8/8a/128_Cat_Bird.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,b8298080aced6a01c121f1d270b671957b9a9d3f,255cc2e0d5985d79c248115abbbe1244290d47e6b632a6caf6bf1c781711a65e,3b056de7e1efdb4fd50aae2c0ffb6e3ed8af5a18d42166abee5e612de5ef1802,Public domain,,John James Audubon,University of Pittsburgh,sources/128.png,1253,1800
129,downloaded public-domain source; crop unreviewed,File:129 Great Crested Flycatcher.jpg,8751178,https://commons.wikimedia.org/wiki/File:129_Great_Crested_Flycatcher.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/3/3e/129_Great_Crested_Flycatcher.jpg/1920px-129_Great_Crested_Flycatcher.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://upload.wikimedia.org/wikipedia/commons/3/3e/129_Great_Crested_Flycatcher.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,96913be27aca25be1a78260eefd9c7d1e4f92925,7049d42d02aec8cd5a9d803b8caaa3f943292ae3d3c592a2277b3239ece83612,db9cf25efbdaa18f78f67d560e4cfd47256ba78bfd559d65e24a67514bce4328,Public domain,,John James Audubon,University of Pittsburgh,sources/129.png,1249,1800
133,downloaded public-domain source; crop unreviewed,File:133 Black-poll Warbler.jpg,8751241,https://commons.wikimedia.org/wiki/File:133_Black-poll_Warbler.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/6/6f/133_Black-poll_Warbler.jpg/1920px-133_Black-poll_Warbler.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://upload.wikimedia.org/wikipedia/commons/6/6f/133_Black-poll_Warbler.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,d47ed2af5237cbc5fbd63523ca69d2fa0736cecb,1ca9dc0297fa54cef65a38068f61f3f85b3dfa8b607b48b74338c1237c2727c4,063c56dd0cb5aee7d7cc08fa3277fd26d6426c0a78e622d3ee74726290da70f9,Public domain,,John James Audubon,University of Pittsburgh,sources/133.png,1253,1800
135,downloaded public-domain source; crop unreviewed,File:135 Blackburnian Warbler.jpg,8751287,https://commons.wikimedia.org/wiki/File:135_Blackburnian_Warbler.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/c/cf/135_Blackburnian_Warbler.jpg/1920px-135_Blackburnian_Warbler.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://upload.wikimedia.org/wikipedia/commons/c/cf/135_Blackburnian_Warbler.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,29c599c2c81e8c23c01ccd39a387a7024eb3e673,453a7f7948c56c99d7465ada11f2908a758c1594b045513d629c445ad32aa372,a0f0cbad82683a11d927b8f157ae5164aeab055f27ccb6c8196eda75fd178317,Public domain,,John James Audubon,University of Pittsburgh,sources/135.png,1254,1800
137,downloaded public-domain source; crop unreviewed,File:137 Yellow-breasted Chat.jpg,8751307,https://commons.wikimedia.org/wiki/File:137_Yellow-breasted_Chat.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c2/137_Yellow-breasted_Chat.jpg/1920px-137_Yellow-breasted_Chat.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://upload.wikimedia.org/wikipedia/commons/c/c2/137_Yellow-breasted_Chat.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,b08a458918feea54d8ef2ada592b0cd4e71a6118,c9742701134c74543fe450c1a56baf2640b72e4cbc6768dded2f566c88f98894,177d092894f6411be834e59493ccbb63d3f1d3984f27817e24e7d7c7b397f803,Public domain,,John James Audubon,University of Pittsburgh,sources/137.png,1251,1800
138,downloaded public-domain source; crop unreviewed,File:138 Connecticut Warbler.jpg,8751318,https://commons.wikimedia.org/wiki/File:138_Connecticut_Warbler.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/9/95/138_Connecticut_Warbler.jpg/1920px-138_Connecticut_Warbler.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://upload.wikimedia.org/wikipedia/commons/9/95/138_Connecticut_Warbler.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,355ee703162f7e77eccc14ea6837a6a697e6dbfe,ee70a10c900b59ae52740ac3cd35aeb3fffe18a3cb7820f4ae18e7d12d6e42ff,7b357826b455068edab16d2e4b378c66e51fcfd8b9c36f993f2f0c553e49a5e2,Public domain,,John James Audubon,University of Pittsburgh,sources/138.png,1248,1800
139,downloaded public-domain source; crop unreviewed,File:139 Field Sparrow.jpg,8751328,https://commons.wikimedia.org/wiki/File:139_Field_Sparrow.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/d/db/139_Field_Sparrow.jpg/1920px-139_Field_Sparrow.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://upload.wikimedia.org/wikipedia/commons/d/db/139_Field_Sparrow.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,267ba74e3213eaf02a7c23e4f2fea75ba387fb32,8e05ef24e45cc6266742b4baf4e052d3a109a1bf8e84a2da6d550c24593ca89f,d1d6ba6b813a768d7b76e0bb21f95588e758478e690708f1e34aa51b3120e4f2,Public domain,,John James Audubon,University of Pittsburgh,sources/139.png,1251,1800
142,downloaded public-domain source; crop unreviewed,File:142 American Sparrow Hawk.jpg,8751370,https://commons.wikimedia.org/wiki/File:142_American_Sparrow_Hawk.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/2/28/142_American_Sparrow_Hawk.jpg/1920px-142_American_Sparrow_Hawk.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://upload.wikimedia.org/wikipedia/commons/2/28/142_American_Sparrow_Hawk.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,13bb34724521b3b106a4856506367b47e17c8c75,e48ce3c2539d01398dff5058a8efc8321cf4cb0ad6eda9ad1372220315197390,881e0f1f29c6f080bed3003485ee4d263f702c6e7e3be6c8fa60200af63b1652,Public domain,,John James Audubon,University of Pittsburgh,sources/142.png,1254,1800
146,downloaded public-domain source; crop unreviewed,File:146 Fish Crow.jpg,8761122,https://commons.wikimedia.org/wiki/File:146_Fish_Crow.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/4/4f/146_Fish_Crow.jpg/1920px-146_Fish_Crow.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://upload.wikimedia.org/wikipedia/commons/4/4f/146_Fish_Crow.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,d2f80aa33a5fa8bd146b4e5c01b90aa97afe6d85,954255dbc8f295fe665173ac81df347589d76f2c6816c4d571618944b08cc541,56c6fa571306c03c5a49f59e61179b4c0d2c8773a2f049e4573aaad6bb59fda9,Public domain,,John James Audubon,University of Pittsburgh,sources/146.png,1254,1800
150,downloaded public-domain source; crop unreviewed,File:150 Red-eyed Vireo.jpg,8755643,https://commons.wikimedia.org/wiki/File:150_Red-eyed_Vireo.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/2/2d/150_Red-eyed_Vireo.jpg/1920px-150_Red-eyed_Vireo.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://upload.wikimedia.org/wikipedia/commons/2/2d/150_Red-eyed_Vireo.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,4a5f56e698bd98d9d297014bb497c92586f004dc,11eb24269fd5c2b0ea76d58240aee4087139f46464902188e7286833de46802b,3a2c3237c131cccd22e9df690142deb744bba374dd6a02b13a289a3e73e6f07f,Public domain,,John James Audubon,University of Pittsburgh,sources/150.png,1251,1800
151,downloaded public-domain source; crop unreviewed,File:151 Turkey Buzzard.jpg,8761163,https://commons.wikimedia.org/wiki/File:151_Turkey_Buzzard.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8c/151_Turkey_Buzzard.jpg/1920px-151_Turkey_Buzzard.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://upload.wikimedia.org/wikipedia/commons/8/8c/151_Turkey_Buzzard.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,9f60f71f82b890b1c4e08caf2aae5e4b06967ad6,87d60473cbc839df88da25da0e3e3afa19f2b3b993a3134eb341f3ffcdbc26b4,ad8337b0228d5b4f24202c6741a7cc2e3ef067ed81871785d2104894b48f0b91,Public domain,,John James Audubon,University of Pittsburgh,sources/151.png,1251,1800
154,downloaded public-domain source; crop unreviewed,File:154 Tennessee Warbler.jpg,8755718,https://commons.wikimedia.org/wiki/File:154_Tennessee_Warbler.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/b/be/154_Tennessee_Warbler.jpg/1920px-154_Tennessee_Warbler.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://upload.wikimedia.org/wikipedia/commons/b/be/154_Tennessee_Warbler.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,58291e58e05e107bb3bb6417f28a89b0c157f079,a65e0f0ecf7c6c7509c6fe873792c58c213f224bd659e1bd3190df7c63945fdb,bed25396326d234b9140495237a4334c49e3c484c67c02a89b018237cc137edf,Public domain,,John James Audubon,University of Pittsburgh,sources/154.png,1249,1800
155,downloaded public-domain source; crop unreviewed,File:155 Black-throated Blue Warbler.jpg,8755738,https://commons.wikimedia.org/wiki/File:155_Black-throated_Blue_Warbler.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/6/61/155_Black-throated_Blue_Warbler.jpg/1920px-155_Black-throated_Blue_Warbler.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://upload.wikimedia.org/wikipedia/commons/6/61/155_Black-throated_Blue_Warbler.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,819232d77c8fc74a0905b4ee53a654f934548278,ac030d7560f3b493f6dd916a10a2a7c6f592bdd1951b6c0d3dc82786ac6cc56b,483a0bbc09e40b5a6f3ddc92a324851cdada182f63377df692ef9d3f83b16337,Public domain,,John James Audubon,University of Pittsburgh,sources/155.png,1248,1800
156,downloaded public-domain source; crop unreviewed,File:156 American Crow.jpg,8755781,https://commons.wikimedia.org/wiki/File:156_American_Crow.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5f/156_American_Crow.jpg/1920px-156_American_Crow.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://upload.wikimedia.org/wikipedia/commons/5/5f/156_American_Crow.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,9d224d9fc554d6d5a7d95870af2b47fae418828d,68cf286505af93a77c479ca26ff08b273de6875201308f4e8c656ba0eabcd40f,32bf63896c09e3467561d1476b5d71ec70ad33505a6df2818ab07d47a860336e,Public domain,,John James Audubon,University of Pittsburgh,sources/156.png,1249,1800
158,downloaded public-domain source; crop unreviewed,File:158 American Swift.jpg,8755831,https://commons.wikimedia.org/wiki/File:158_American_Swift.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d1/158_American_Swift.jpg/1920px-158_American_Swift.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://upload.wikimedia.org/wikipedia/commons/d/d1/158_American_Swift.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,97d30e9cb1ac8b8d2a048b971219868089f0ddb4,f9a881abf3514e8ebb91263ec65c25eefea0793c2dc6e6db1fdd3f3521a31049,07c907794ba9b1080252779fdf6bc581b965273649caf84eb0a7a97a41f1d93f,Public domain,,John James Audubon,University of Pittsburgh,sources/158.png,1252,1800
159,downloaded public-domain source; crop unreviewed,File:159 Cardinal Grosbeak.jpg,8755862,https://commons.wikimedia.org/wiki/File:159_Cardinal_Grosbeak.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/9/97/159_Cardinal_Grosbeak.jpg/1920px-159_Cardinal_Grosbeak.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://upload.wikimedia.org/wikipedia/commons/9/97/159_Cardinal_Grosbeak.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,c8a80c051478b469b094fca95c212d59e74de74f,91fb24a6af195be76fb8a320f9aa2820c739c1ac1f9c5635724c790b4f5cd5d7,71c9ae1bbcdc6eb82935c5c6120ca506622135eb48915164391108c52b266aac,Public domain,,John James Audubon,University of Pittsburgh,sources/159.png,1251,1800
160,downloaded public-domain source; crop unreviewed,File:160 Black-capped Titmouse.jpg,8761234,https://commons.wikimedia.org/wiki/File:160_Black-capped_Titmouse.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/9/92/160_Black-capped_Titmouse.jpg/1920px-160_Black-capped_Titmouse.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://upload.wikimedia.org/wikipedia/commons/9/92/160_Black-capped_Titmouse.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,16d0a155cd732edf383a63606aaec53e9d31676f,094d5d5b477e24153e3c650b026b1bbe7a6a1d6f3e5fbcf7763b1752cca10ced,07d7d9a1beeab14360206d5ce154672dc7bb47fb7ec65d765aa4b10003c82422,Public domain,,John James Audubon,University of Pittsburgh,sources/160.png,1254,1800
163,downloaded public-domain source; crop unreviewed,File:163 Palm Warbler.jpg,8755958,https://commons.wikimedia.org/wiki/File:163_Palm_Warbler.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a3/163_Palm_Warbler.jpg/1920px-163_Palm_Warbler.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://upload.wikimedia.org/wikipedia/commons/a/a3/163_Palm_Warbler.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,de10ab9f7bdf7ad8e07bb7342edeced033f01fc6,9b7570c393672fe7a4eade9f2c2d12e9a6186758248dcf4cf86fcd68ca114c22,5147588861f12bbdfc0ad880aa16f5564d77b263d3b7b3a2515b66bd3a18ffff,Public domain,,John James Audubon,University of Pittsburgh,sources/163.png,1252,1800
168,downloaded public-domain source; crop unreviewed,File:168 Fork-tailed Flycatcher.jpg,8756094,https://commons.wikimedia.org/wiki/File:168_Fork-tailed_Flycatcher.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e9/168_Fork-tailed_Flycatcher.jpg/1920px-168_Fork-tailed_Flycatcher.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://upload.wikimedia.org/wikipedia/commons/e/e9/168_Fork-tailed_Flycatcher.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,ab6ce4c4a81c0e17b1a58ada0e3eebb2ed6fca38,bea1487aa0facbf340f8d0f0e4a07f9d63faa2ac00fef4427625b023a3348e5d,9b0453e6726fd93f63c1d4f81af9b7eedb4dd07568dc60a753fda77078be2c86,Public domain,,John James Audubon,University of Pittsburgh,sources/168.png,1245,1800
169,downloaded public-domain source; crop unreviewed,File:169 Mangrove Cuckoo.jpg,8756119,https://commons.wikimedia.org/wiki/File:169_Mangrove_Cuckoo.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/1/14/169_Mangrove_Cuckoo.jpg/1920px-169_Mangrove_Cuckoo.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://upload.wikimedia.org/wikipedia/commons/1/14/169_Mangrove_Cuckoo.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,93fe2e24258677cc15def5341b5af5bff4d9893a,f89c1356ae132ce834a8d61b70a64e064c73630ac3c32e1245635c4cc8cf7264,1fb3e7c7ed827014a8864a33f60489149df9a27d21d15ebcb14915570c2cf4e5,Public domain,,John James Audubon,University of Pittsburgh,sources/169.png,1253,1800
174,downloaded public-domain source; crop unreviewed,File:174 Olive sided Flycatcher.jpg,8756246,https://commons.wikimedia.org/wiki/File:174_Olive_sided_Flycatcher.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b5/174_Olive_sided_Flycatcher.jpg/1920px-174_Olive_sided_Flycatcher.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://upload.wikimedia.org/wikipedia/commons/b/b5/174_Olive_sided_Flycatcher.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,48298403922b8c8992d45c24895b9bc8f444ec2b,2c7f327525f6eb3d6a8b32fe66accd10b0a6a8e3598ce225e0f6d609dd6c4cf2,a7b5d90ae338cfe4710f9ebfa018a1f426517c078913d6e281f30a0fb1e60b9f,Public domain,,John James Audubon,University of Pittsburgh,sources/174.png,1245,1800
178,downloaded public-domain source; crop unreviewed,File:178 Orange-crowned Warbler.jpg,8756323,https://commons.wikimedia.org/wiki/File:178_Orange-crowned_Warbler.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/6/6a/178_Orange-crowned_Warbler.jpg/1920px-178_Orange-crowned_Warbler.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://upload.wikimedia.org/wikipedia/commons/6/6a/178_Orange-crowned_Warbler.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,7efdd62e773cfb5d79cee819966b2afdb0b99dd3,e2d18053aaebbcc3331fea1292c89db9d32ef55577ea6001f188a8bbdf0bbfe3,d9abc4a314a068f5b71b21b8737c83c42e7c69f621279ce0daff003947f3fa33,Public domain,,John James Audubon,University of Pittsburgh,sources/178.png,1252,1800
187,downloaded public-domain source; crop unreviewed,File:187 Boat-tailed Grackle.jpg,8768264,https://commons.wikimedia.org/wiki/File:187_Boat-tailed_Grackle.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/0/07/187_Boat-tailed_Grackle.jpg/1920px-187_Boat-tailed_Grackle.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://upload.wikimedia.org/wikipedia/commons/0/07/187_Boat-tailed_Grackle.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,206134108370cd0793046fd714ed929cca21348b,188889d17740c79d911e18c06f85b33b7c212d5e522d707e054ef4ce98cda04d,e1d034d174234d671ca3d5b8a7b31e92e9d56e20e5010e22c60d5a30848cf994,Public domain,,John James Audubon,University of Pittsburgh,sources/187.png,1254,1800
205,downloaded public-domain source; crop unreviewed,File:205 Virginia Rail.jpg,8768486,https://commons.wikimedia.org/wiki/File:205_Virginia_Rail.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/7/7f/205_Virginia_Rail.jpg/1920px-205_Virginia_Rail.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://upload.wikimedia.org/wikipedia/commons/7/7f/205_Virginia_Rail.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,de7c11a2be2144ff3684c6c034b940073940bb3d,de3c678559f08a33073f6f8d728918aef8eced3e29b2ebfed443c5ebb7c7e0f0,1d7c7fe3b719104e36a6faa4d78f7469cec995a37b892337148d6b84938af0aa,Public domain,,John James Audubon,University of Pittsburgh,sources/205.png,1800,1258
209,downloaded public-domain source; crop unreviewed,File:209 Wilson's Plover.jpg,8768512,https://commons.wikimedia.org/wiki/File:209_Wilson%27s_Plover.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/5/55/209_Wilson%27s_Plover.jpg/1920px-209_Wilson%27s_Plover.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://upload.wikimedia.org/wikipedia/commons/5/55/209_Wilson%27s_Plover.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,1fee8c48fc31e277a15e551cda801655e829d3ef,11d32789845f0f09be8dbcd30303f6fc14116028c344f823c861ab4f9ed3ec16,ac434cc27b39d4b4589ac5da76c0f453254c597270fecea8638de78aef761e8e,Public domain,,John James Audubon,University of Pittsburgh,sources/209.png,1800,1253
210,downloaded public-domain source; crop unreviewed,File:210 Least Bittern.jpg,8768528,https://commons.wikimedia.org/wiki/File:210_Least_Bittern.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0e/210_Least_Bittern.jpg/1920px-210_Least_Bittern.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://upload.wikimedia.org/wikipedia/commons/0/0e/210_Least_Bittern.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,fedbbb9b51fea3a2100b33697d30050d72648077,f85270bc70522c6e9b5b9b7f188d093f4902d09e191792ba266bd0db57594c95,1f6d0e1dc0e6ca8e3ab4710afb94aff5ec669dc1497681c496ddbd54fe198db3,Public domain,,John James Audubon,University of Pittsburgh,sources/210.png,1800,1261
